case,prior,bad_counts,good_counts,h_remaining,stop_value,value,action,action_values,terminal_policy,terminal_status,bellman_residual
5,jeffreys,"[0, 0, 0]","[2, 1, 0]",1,11.397588908501286,11.397588908501286,STOP,"{""STOP"": 11.397588908501286, ""p1"": 3.4039063901868074, ""p2"": 10.397588908501287, ""pf"": -18.595765395332798}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 2]","[2, 0, 0]",0,10.391787208380078,10.391787208380078,STOP,"{""STOP"": 10.391787208380078}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[2, 0, 1]",0,10.895745360773667,10.895745360773667,STOP,"{""STOP"": 10.895745360773667}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[2, 0, 0]",1,10.83892654947438,10.83892654947438,STOP,"{""STOP"": 10.83892654947438, ""p1"": 2.8389265494743743, ""p2"": 9.838926549474383, ""pf"": -19.161073450525613}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[2, 0, 2]",0,11.447274435931394,11.447274435931394,STOP,"{""STOP"": 11.447274435931394}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[2, 0, 1]",1,11.385222261906607,11.385222261906607,STOP,"{""STOP"": 11.385222261906607, ""p1"": 3.3903496643597624, ""p2"": 10.385222261906602, ""pf"": -18.609500615923075}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[2, 0, 0]",2,11.321783447121499,11.321783447121499,STOP,"{""STOP"": 11.321783447121499, ""p1"": 3.3281009288070145, ""p2"": 10.321783447121492, ""pf"": -18.671570856712584}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 3, 0]","[1, 0, 0]",0,10.36554742643854,10.36554742643854,STOP,"{""STOP"": 10.36554742643854}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 2, 0]","[1, 1, 0]",0,10.746856882899717,10.746856882899717,STOP,"{""STOP"": 10.746856882899717}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 2, 1]","[1, 0, 0]",0,10.18556943581417,10.18556943581417,STOP,"{""STOP"": 10.18556943581417}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 2, 0]","[1, 0, 1]",0,10.727763625986487,10.727763625986487,STOP,"{""STOP"": 10.727763625986487}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 2, 0]","[1, 0, 0]",1,10.663561127847519,10.663561127847519,STOP,"{""STOP"": 10.663561127847519, ""p1"": 2.6712184084825576, ""p2"": 9.663561127847517, ""pf"": -19.3286030967542}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[1, 2, 0]",0,11.118809052085787,11.118809052085787,STOP,"{""STOP"": 11.118809052085787}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 1]","[1, 1, 0]",0,10.566952932946513,10.566952932946513,STOP,"{""STOP"": 10.566952932946513}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[1, 1, 1]",0,11.104932940830086,11.104932940830086,STOP,"{""STOP"": 11.104932940830086}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[1, 1, 0]",1,11.041168550750838,11.041168550750838,STOP,"{""STOP"": 11.041168550750838, ""p1"": 3.048825831385871, ""p2"": 10.041168550750829, ""pf"": -18.95099567385088}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 2]","[1, 0, 0]",0,10.03593518784356,10.03593518784356,STOP,"{""STOP"": 10.03593518784356}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 1]","[1, 0, 1]",0,10.543825406762412,10.543825406762412,STOP,"{""STOP"": 10.543825406762412}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 1]","[1, 0, 0]",1,10.486563274237243,10.486563274237243,STOP,"{""STOP"": 10.486563274237243, ""p1"": 2.4865632742372537, ""p2"": 9.486563274237245, ""pf"": -19.51343672576275}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[1, 0, 2]",0,11.087892526369696,11.087892526369696,STOP,"{""STOP"": 11.087892526369696}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[1, 0, 1]",1,11.025431565642464,11.025431565642464,STOP,"{""STOP"": 11.025431565642464, ""p1"": 3.031885616998361, ""p2"": 10.025431565642464, ""pf"": -18.96811438300164}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[1, 0, 0]",2,10.961574829256508,10.961574829256508,STOP,"{""STOP"": 10.961574829256508, ""p1"": 2.969232109891542, ""p2"": 9.96157482925651, ""pf"": -19.03058939534521}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[1, 3, 0]",0,11.481744198988562,11.481744198988562,STOP,"{""STOP"": 11.481744198988562}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[1, 2, 0]",0,10.938977325854745,10.938977325854745,STOP,"{""STOP"": 10.938977325854745}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[1, 2, 1]",0,11.472846566965847,11.472846566965847,STOP,"{""STOP"": 11.472846566965847}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[1, 2, 0]",1,11.409509533828299,11.409509533828299,STOP,"{""STOP"": 11.409509533828299, ""p1"": 3.4171668144633287, ""p2"": 10.4095095338283, ""pf"": -18.582654690773424}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 2]","[1, 1, 0]",0,10.417318684975902,10.417318684975902,STOP,"{""STOP"": 10.417318684975902}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[1, 1, 1]",0,10.920994721606,10.920994721606,STOP,"{""STOP"": 10.920994721606}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[1, 1, 0]",1,10.864207717476132,10.864207717476132,STOP,"{""STOP"": 10.864207717476132, ""p1"": 2.864207717476143, ""p2"": 9.86420771747613, ""pf"": -19.135792282523866}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[1, 1, 2]",0,11.460939772198607,11.460939772198607,STOP,"{""STOP"": 11.460939772198607}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[1, 1, 1]",1,11.398903142105233,11.398903142105233,STOP,"{""STOP"": 11.398903142105233, ""p1"": 3.405357193461133, ""p2"": 10.39890314210523, ""pf"": -18.594642806538868}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[1, 1, 0]",2,11.335480218601944,11.335480218601944,STOP,"{""STOP"": 11.335480218601944, ""p1"": 3.343137499236975, ""p2"": 10.335480218601948, ""pf"": -18.65668400599977}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 3]","[1, 0, 0]",0,9.892261213901115,9.892261213901115,STOP,"{""STOP"": 9.892261213901115}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 2]","[1, 0, 1]",0,10.401738990543102,10.401738990543102,STOP,"{""STOP"": 10.401738990543102}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 2]","[1, 0, 0]",1,10.339909163280733,10.339909163280733,STOP,"{""STOP"": 10.339909163280733, ""p1"": 2.339909163280738, ""p2"": 9.339909163280725, ""pf"": -19.660090836719274}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[1, 0, 2]",0,10.900080640919684,10.900080640919684,STOP,"{""STOP"": 10.900080640919684}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[1, 0, 1]",1,10.844440553741705,10.844440553741705,STOP,"{""STOP"": 10.844440553741705, ""p1"": 2.8444405537417206, ""p2"": 9.844440553741709, ""pf"": -19.15555944625828}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[1, 0, 0]",2,10.787557112660316,10.787557112660316,STOP,"{""STOP"": 10.787557112660316, ""p1"": 2.787557112660326, ""p2"": 9.78755711266032, ""pf"": -19.21244288733968}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[1, 0, 3]",0,11.44600182377729,11.44600182377729,STOP,"{""STOP"": 11.44600182377729}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[1, 0, 2]",1,11.385222261906607,11.385222261906607,STOP,"{""STOP"": 11.385222261906607, ""p1"": 3.3904993840769224, ""p2"": 10.385222261906602, ""pf"": -18.609650335640232}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[1, 0, 1]",2,11.32309950529843,11.32309950529843,STOP,"{""STOP"": 11.32309950529843, ""p1"": 3.3295535566543393, ""p2"": 10.323099505298433, ""pf"": -18.67044644334566}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[1, 0, 0]",3,11.259588530665498,11.259588530665498,STOP,"{""STOP"": 11.259588530665498, ""p1"": 3.2672458113005334, ""p2"": 10.259588530665495, ""pf"": -18.732575693936226}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 4, 0]","[0, 0, 0]",0,10.002564324522087,10.002564324522087,STOP,"{""STOP"": 10.002564324522087}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 3, 0]","[0, 1, 0]",0,10.38802303182587,10.38802303182587,STOP,"{""STOP"": 10.38802303182587}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 3, 1]","[0, 0, 0]",0,9.831009365162824,9.831009365162824,STOP,"{""STOP"": 9.831009365162824}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 3, 0]","[0, 0, 1]",0,10.365547426438546,10.365547426438546,STOP,"{""STOP"": 10.365547426438546}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 3, 0]","[0, 0, 0]",1,10.300924189310113,10.300924189310113,STOP,"{""STOP"": 10.300924189310113, ""p1"": 2.3099766378900757, ""p2"": 9.300924189310111, ""pf"": -19.69002336210992}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 2, 0]","[0, 2, 0]",0,10.764022629747961,10.764022629747961,STOP,"{""STOP"": 10.764022629747961}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 2, 1]","[0, 1, 0]",0,10.216579262478323,10.216579262478323,STOP,"{""STOP"": 10.216579262478323}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 2, 0]","[0, 1, 1]",0,10.746856882899717,10.746856882899717,STOP,"{""STOP"": 10.746856882899717}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 2, 0]","[0, 1, 0]",1,10.68267656288981,10.68267656288981,STOP,"{""STOP"": 10.68267656288981, ""p1"": 2.6917290114697696, ""p2"": 9.682676562889817, ""pf"": -19.30827098853023}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 2, 2]","[0, 0, 0]",0,9.678217708089823,9.678217708089823,STOP,"{""STOP"": 9.678217708089823}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 2, 1]","[0, 0, 1]",0,10.190060606342954,10.190060606342954,STOP,"{""STOP"": 10.190060606342954}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 2, 1]","[0, 0, 0]",1,10.132352828598725,10.132352828598725,STOP,"{""STOP"": 10.132352828598725, ""p1"": 2.13235282859873, ""p2"": 9.132352828598723, ""pf"": -19.867647171401273}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 2, 0]","[0, 0, 2]",0,10.726433238236273,10.726433238236273,STOP,"{""STOP"": 10.726433238236273}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 2, 0]","[0, 0, 1]",1,10.663561127847522,10.663561127847522,STOP,"{""STOP"": 10.663561127847522, ""p1"": 2.6713969032457996, ""p2"": 9.663561127847519, ""pf"": -19.32878159151745}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 2, 0]","[0, 0, 0]",2,10.599284054098135,10.599284054098135,STOP,"{""STOP"": 10.599284054098135, ""p1"": 2.60833650267809, ""p2"": 9.59928405409813, ""pf"": -19.391663497321908}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[0, 3, 0]",0,11.130907085902255,11.130907085902255,STOP,"{""STOP"": 11.130907085902255}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 1]","[0, 2, 0]",0,10.592687321822899,10.592687321822899,STOP,"{""STOP"": 10.592687321822899}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[0, 2, 1]",0,11.11880905208579,11.11880905208579,STOP,"{""STOP"": 11.11880905208579}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[0, 2, 0]",1,11.055060780062655,11.055060780062655,STOP,"{""STOP"": 11.055060780062655, ""p1"": 3.064113228642615, ""p2"": 10.055060780062666, ""pf"": -18.93588677135738}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 2]","[0, 1, 0]",0,10.063824668742555,10.063824668742555,STOP,"{""STOP"": 10.063824668742555}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 1]","[0, 1, 1]",0,10.571406716601746,10.571406716601746,STOP,"{""STOP"": 10.571406716601746}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 1]","[0, 1, 0]",1,10.514179328852919,10.514179328852919,STOP,"{""STOP"": 10.514179328852919, ""p1"": 2.514179328852917, ""p2"": 9.514179328852915, ""pf"": -19.485820671147085}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[0, 1, 2]",0,11.103611631443066,11.103611631443066,STOP,"{""STOP"": 11.103611631443066}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[0, 1, 1]",1,11.04116855075084,11.04116855075084,STOP,"{""STOP"": 11.04116855075084, ""p1"": 3.0490043261491193, ""p2"": 10.041168550750832, ""pf"": -18.95117416861413}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[0, 1, 0]",2,10.977330093953766,10.977330093953766,STOP,"{""STOP"": 10.977330093953766, ""p1"": 2.986382542533727, ""p2"": 9.97733009395376, ""pf"": -19.01361745746627}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 3]","[0, 0, 0]",0,9.531393248312547,9.531393248312547,STOP,"{""STOP"": 9.531393248312547}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 2]","[0, 0, 1]",0,10.044858516286991,10.044858516286991,STOP,"{""STOP"": 10.044858516286991}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 2]","[0, 0, 0]",1,9.9825447701736,9.9825447701736,STOP,"{""STOP"": 9.9825447701736, ""p1"": 1.9825447701735959, ""p2"": 8.982544770173597, ""pf"": -20.01745522982641}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 1]","[0, 0, 2]",0,10.547100499715558,10.547100499715558,STOP,"{""STOP"": 10.547100499715558}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 1]","[0, 0, 1]",1,10.491024938458963,10.491024938458963,STOP,"{""STOP"": 10.491024938458963, ""p1"": 2.491024938458967, ""p2"": 9.49102493845896, ""pf"": -19.50897506154103}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 1]","[0, 0, 0]",2,10.433696292034632,10.433696292034632,STOP,"{""STOP"": 10.433696292034632, ""p1"": 2.4336962920346314, ""p2"": 9.433696292034632, ""pf"": -19.566303707965368}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[0, 0, 3]",0,11.085289780135358,11.085289780135358,STOP,"{""STOP"": 11.085289780135358}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[0, 0, 2]",1,11.024108342678893,11.024108342678893,STOP,"{""STOP"": 11.024108342678893, ""p1"": 3.0307540388447993, ""p2"": 10.024108342678888, ""pf"": -18.969574175635593}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[0, 0, 1]",2,10.961574829256504,10.961574829256504,STOP,"{""STOP"": 10.961574829256504, ""p1"": 2.969410604654792, ""p2"": 9.961574829256513, ""pf"": -19.030767890108454}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 1, 0]","[0, 0, 0]",3,10.897643918886146,10.897643918886146,STOP,"{""STOP"": 10.897643918886146, ""p1"": 2.9066963674661146, ""p2"": 9.897643918886157, ""pf"": -19.09330363253389}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 4, 0]",0,11.489003890412107,11.489003890412107,STOP,"{""STOP"": 11.489003890412107}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[0, 3, 0]",0,10.95967761003184,10.95967761003184,STOP,"{""STOP"": 10.95967761003184}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 3, 1]",0,11.481744198988562,11.481744198988562,STOP,"{""STOP"": 11.481744198988562}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 3, 0]",1,11.418417501061613,11.418417501061613,STOP,"{""STOP"": 11.418417501061613, ""p1"": 3.4274699496415764, ""p2"": 10.418417501061608, ""pf"": -18.572530050358424}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 2]","[0, 2, 0]",0,10.439968881894622,10.439968881894622,STOP,"{""STOP"": 10.439968881894622}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[0, 2, 1]",0,10.943394640105717,10.943394640105717,STOP,"{""STOP"": 10.943394640105717}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[0, 2, 0]",1,10.88663585364074,10.88663585364074,STOP,"{""STOP"": 10.88663585364074, ""p1"": 2.886635853640737, ""p2"": 9.88663585364074, ""pf"": -19.11336414635926}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 2, 2]",0,11.471534113160097,11.471534113160097,STOP,"{""STOP"": 11.471534113160097}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 2, 1]",1,11.409509533828299,11.409509533828299,STOP,"{""STOP"": 11.409509533828299, ""p1"": 3.417345309226575, ""p2"": 10.4095095338283, ""pf"": -18.58283318553668}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 2, 0]",2,11.346098930377353,11.346098930377353,STOP,"{""STOP"": 11.346098930377353, ""p1"": 3.3551513789573155, ""p2"": 10.346098930377355, ""pf"": -18.644848621042684}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 3]","[0, 1, 0]",0,9.916963145628044,9.916963145628044,STOP,"{""STOP"": 9.916963145628044}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 2]","[0, 1, 1]",0,10.426167972748175,10.426167972748175,STOP,"{""STOP"": 10.426167972748175}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 2]","[0, 1, 0]",1,10.364371270427787,10.364371270427787,STOP,"{""STOP"": 10.364371270427787, ""p1"": 2.364371270427778, ""p2"": 9.364371270427785, ""pf"": -19.63562872957223}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[0, 1, 2]",0,10.92424263971268,10.92424263971268,STOP,"{""STOP"": 10.92424263971268}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[0, 1, 1]",1,10.86863236136227,10.86863236136227,STOP,"{""STOP"": 10.86863236136227, ""p1"": 2.868632361362275, ""p2"": 9.868632361362273, ""pf"": -19.131367638637727}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[0, 1, 0]",2,10.811779395227493,10.811779395227493,STOP,"{""STOP"": 10.811779395227493, ""p1"": 2.811779395227501, ""p2"": 9.811779395227502, ""pf"": -19.188220604772503}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 1, 3]",0,11.458354707808198,11.458354707808198,STOP,"{""STOP"": 11.458354707808198}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 1, 2]",1,11.397588908501286,11.397588908501286,STOP,"{""STOP"": 11.397588908501286, ""p1"": 3.404234604667204, ""p2"": 10.397588908501282, ""pf"": -18.596093609813188}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 1, 1]",2,11.335480218601944,11.335480218601944,STOP,"{""STOP"": 11.335480218601944, ""p1"": 3.3433159940002275, ""p2"": 10.335480218601948, ""pf"": -18.656862500763026}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 1, 0]",3,11.271983625017707,11.271983625017707,STOP,"{""STOP"": 11.271983625017707, ""p1"": 3.2810360735976696, ""p2"": 10.271983625017711, ""pf"": -18.71896392640233}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 4]","[0, 0, 0]",0,9.390535985831058,9.390535985831058,STOP,"{""STOP"": 9.390535985831058}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 3]","[0, 0, 1]",0,9.905557687645064,9.905557687645064,STOP,"{""STOP"": 9.905557687645064}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 3]","[0, 0, 0]",1,9.838703909044206,9.838703909044206,STOP,"{""STOP"": 9.838703909044206, ""p1"": 1.838703909044205, ""p2"": 8.838703909044206, ""pf"": -20.16129609095579}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 2]","[0, 0, 2]",0,10.409322084501401,10.409322084501401,STOP,"{""STOP"": 10.409322084501401}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 2]","[0, 0, 1]",1,10.348773479110015,10.348773479110015,STOP,"{""STOP"": 10.348773479110015, ""p1"": 2.348773479110024, ""p2"": 9.348773479110015, ""pf"": -19.651226520889985}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 2]","[0, 0, 0]",2,10.286871832257376,10.286871832257376,STOP,"{""STOP"": 10.286871832257376, ""p1"": 2.2868718322573853, ""p2"": 9.286871832257383, ""pf"": -19.71312816774263}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[0, 0, 3]",0,10.902194278182463,10.902194278182463,STOP,"{""STOP"": 10.902194278182463}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[0, 0, 2]",1,10.847693987535049,10.847693987535049,STOP,"{""STOP"": 10.847693987535049, ""p1"": 2.847693987535057, ""p2"": 9.847693987535049, ""pf"": -19.152306012464962}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[0, 0, 1]",2,10.79198927057497,10.79198927057497,STOP,"{""STOP"": 10.79198927057497, ""p1"": 2.7919892705749687, ""p2"": 9.791989270574964, ""pf"": -19.208010729425027}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 1]","[0, 0, 0]",3,10.735039755470527,10.735039755470527,STOP,"{""STOP"": 10.735039755470527, ""p1"": 2.735039755470531, ""p2"": 9.735039755470527, ""pf"": -19.264960244529465}",0110,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 0, 4]",0,11.442182162399924,11.442182162399924,STOP,"{""STOP"": 11.442182162399924}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 0, 3]",1,11.382633608627078,11.382633608627078,STOP,"{""STOP"": 11.382633608627078, ""p1"": 3.3881149570034985, ""p2"": 10.382633608627078, ""pf"": -18.612335845141263}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 0, 2]",2,11.3217834471215,11.3217834471215,STOP,"{""STOP"": 11.3217834471215, ""p1"": 3.3284291432874165, ""p2"": 10.321783447121494, ""pf"": -18.671899071192982}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 0, 1]",3,11.2595885306655,11.2595885306655,STOP,"{""STOP"": 11.2595885306655, ""p1"": 3.2674243060637753, ""p2"": 10.259588530665493, ""pf"": -18.732754188699467}",0100,VALUE_INTEGRATION_CONVERGED,0.0
5,jeffreys,"[0, 0, 0]","[0, 0, 0]",4,11.196003783674175,11.196003783674175,STOP,"{""STOP"": 11.196003783674175, ""p1"": 3.2050562322541403, ""p2"": 10.196003783674174, ""pf"": -18.794943767745856}",0100,VALUE_INTEGRATION_CONVERGED,0.0
6,uniform,"[4, 0, 0]","[0, 0, 0]",0,20.073934975944027,20.073934975944027,STOP,"{""STOP"": 20.073934975944027}",1000,VALUE_INTEGRATION_CONVERGED,0.0
6,uniform,"[3, 0, 0]","[1, 0, 0]",0,20.15201523545708,20.15201523545708,STOP,"{""STOP"": 20.15201523545708}",1000,VALUE_INTEGRATION_CONVERGED,0.0
6,uniform,"[3, 1, 0]","[0, 0, 0]",0,19.691315935267525,19.691315935267525,STOP,"{""STOP"": 19.691315935267525}",1000,VALUE_INTEGRATION_CONVERGED,0.0
6,uniform,"[3, 0, 0]","[0, 1, 0]",0,20.173698060941824,20.173698060941824,STOP,"{""STOP"": 20.173698060941824}",1000,VALUE_INTEGRATION_CONVERGED,0.0
6,uniform,"[3, 0, 1]","[0, 0, 0]",0,19.69131593526752,19.69131593526752,STOP,"{""STOP"": 19.69131593526752}",1000,VALUE_INTEGRATION_CONVERGED,0.0
6,uniform,"[3, 0, 0]","[0, 0, 1]",0,20.173698060941824,20.173698060941824,STOP,"{""STOP"": 20.173698060941824}",1000,VALUE_INTEGRATION_CONVERGED,0.0
6,uniform,"[3, 0, 0]","[0, 0, 0]",1,20.145322641784528,20.145322641784528,STOP,"{""STOP"": 20.145322641784528, ""p1"": 18.145322641784528, ""p2"": 17.145322641784514, ""pf"": -10.854677358215486}",1000,VALUE_INTEGRATION_CONVERGED,0.0
